Scenario Instance Id,State,Status,SubStatus,Company Code,Document Number,Item,Business Area,Document Type,Cycle Time,Vendor,Invoice Value,Active Phases,Completed Phases,Compliance Issues,Critical Vendor,Early Payment,Invoiced Manually,Late Payment
643f3df53398cc24c76d9250,Open,On Track,On Time,R100,115447,2,9900,KR,4.63 Days,Acme Industrial Supplies,5036 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3df53398cc24c76d9251,Open,On Track,On Time,2000,114207,2,9900,KR,4.63 Days,Tiefland Glass AG,4765 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3df53398cc24c76d9252,Open,On Track,On Time,1000,117158,2,4000,KR,4.63 Days,AluCast,10814 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3df53398cc24c76d9253,Open,On Track,On Time,R100,297627,2,9900,RE,4.63 Days,Acme Industrial Supplies,4092 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3df53398cc24c76d9254,Open,On Track,On Time,1000,298286,2,7000,KR,4.62 Days,American Business Services,358 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3df53398cc24c76d9255,Open,On Track,On Time,3000,330924,1,9900,KR,4.62 Days,Phunix GmbH,8028 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3df53398cc24c76d9256,Open,On Track,On Time,2000,330725,1,9900,KR,4.63 Days,Acme Industrial Supplies,358 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3df53398cc24c76d9257,Open,On Track,On Time,1000,115479,2,3000,KR,4.63 Days,American Business Services,4048 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3df53398cc24c76d9258,Open,On Track,On Time,3000,331882,1,9900,KR,4.62 Days,Tiefland Glass AG,7238 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3df53398cc24c76d9259,Open,On Track,On Time,1000,330921,1,9900,KR,4.63 Days,American Business Services,4466 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3df53398cc24c76d925a,Open,On Track,On Time,R100,115241,2,9900,KR,4.62 Days,Tiefland Glass AG,3893 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3df53398cc24c76d925b,Open,On Track,On Time,R100,330359,1,9900,KR,4.62 Days,AluCast,4313 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3df53398cc24c76d925c,Open,On Track,On Time,R100,297619,2,9900,KR,4.63 Days,AluCast,4138 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3df53398cc24c76d925d,Open,On Track,On Time,2000,193924,2,7000,KR,4.62 Days,Phunix GmbH,358 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3df53398cc24c76d925e,Open,On Track,On Time,2000,299007,1,5000,KR,4.62 Days,Phunix GmbH,5040 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3df53398cc24c76d925f,Open,On Track,On Time,2000,117563,2,9900,KR,4.62 Days,American Business Services,5440 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3df53398cc24c76d9260,Open,On Track,On Time,2000,217852,2,9900,KR,4.63 Days,"Multi-State Brokers, Inc.",8277 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3df53398cc24c76d9261,Open,On Track,On Time,1000,330159,1,9900,KR,4.63 Days,American Business Services,5526 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3df53398cc24c76d9262,Open,On Track,On Time,3000,331516,1,1,KR,4.63 Days,American Business Services,6083 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3df53398cc24c76d9263,Open,On Track,On Time,2000,118449,2,6000,KR,4.63 Days,Papierwerke Bayland AG,4538 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3df53398cc24c76d9264,Open,On Track,On Time,2000,217551,2,5000,RE,4.63 Days,Phunix GmbH,4286 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3df53398cc24c76d9265,Open,On Track,On Time,3000,331482,1,9900,KR,4.63 Days,EGS America,7173 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3df53398cc24c76d9266,Open,On Track,On Time,2000,330616,1,8889,KR,4.63 Days,Tiefland Glass AG,358 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3df53398cc24c76d9267,Open,On Track,On Time,2000,117982,2,9900,KR,4.62 Days,American Business Services,6104 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3df53398cc24c76d9268,Open,On Track,On Time,2000,266619,2,1000,KR,4.62 Days,Jotachi Deutschland AG,5021 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3df53398cc24c76d9269,Open,On Track,On Time,2000,114954,2,6000,RE,4.63 Days,Tiefland Glass AG,358 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3df53398cc24c76d926a,Open,On Track,On Time,1000,113980,2,7000,KR,4.63 Days,Acme Industrial Supplies,21 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3df53398cc24c76d926b,Open,On Track,On Time,2000,298336,2,7000,KR,4.62 Days,Phunix GmbH,9092 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3df53398cc24c76d926c,Open,On Track,On Time,2000,117890,2,9900,KR,4.62 Days,Tiefland Glass AG,358 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3df53398cc24c76d926d,Open,On Track,On Time,R100,218239,2,8889,KR,4.63 Days,Tiefland Glass AG,358 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3df53398cc24c76d926e,Open,On Track,On Time,2000,298302,2,7000,KR,4.62 Days,AluCast,8438 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3df53398cc24c76d926f,Open,On Track,On Time,3000,298330,2,9900,KR,4.62 Days,Tiefland Glass AG,6104 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3df53398cc24c76d9270,Open,On Track,On Time,2000,298309,2,6000,KR,4.63 Days,Acme Industrial Supplies,358 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3df53398cc24c76d9271,Open,On Track,On Time,3000,297777,2,7000,KR,4.63 Days,Phunix GmbH,5169 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3df53398cc24c76d9272,Open,On Track,On Time,1000,117250,2,9900,KR,4.63 Days,Tiefland Glass AG,358 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3df53398cc24c76d9273,Open,On Track,On Time,3000,114420,2,9900,KR,4.62 Days,AluCast,7324 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3df53398cc24c76d9274,Open,On Track,On Time,1000,331491,1,8889,KR,4.62 Days,PAQ Deutschland GmbH,4409 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3df53398cc24c76d9275,Open,On Track,On Time,R100,117298,2,9900,KR,4.63 Days,American Business Services,7233 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3df53398cc24c76d9276,Open,On Track,On Time,2000,219774,2,9900,KR,4.63 Days,Sommer GmbH,6104 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3df53398cc24c76d9277,Open,On Track,On Time,3000,113913,2,7000,KR,4.63 Days,Tiefland Glass AG,5861 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3df53398cc24c76d9278,Open,On Track,On Time,2000,118003,2,9900,KR,4.62 Days,Acme Industrial Supplies,4310 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3df53398cc24c76d9279,Open,On Track,On Time,2000,191956,2,4000,KR,4.62 Days,Tiefland Glass AG,10814 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3df53398cc24c76d927a,Open,On Track,On Time,2000,267352,2,8889,KR,4.63 Days,Phunix GmbH,358 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3df53398cc24c76d927b,Open,On Track,On Time,R100,297489,2,1000,KR,4.63 Days,American Business Services,21 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3df53398cc24c76d927c,Open,On Track,On Time,R100,117753,2,9900,KR,4.63 Days,American Business Services,6065 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3df53398cc24c76d927d,Open,On Track,On Time,3000,113903,2,4000,KR,4.62 Days,Phunix GmbH,358 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3df53398cc24c76d927e,Open,On Track,On Time,R100,266909,2,8889,RE,4.63 Days,Acme Industrial Supplies,5301 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3df53398cc24c76d927f,Open,On Track,On Time,3000,297255,2,8889,KR,4.63 Days,American Business Services,5494 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3df53398cc24c76d9280,Open,On Track,On Time,3000,117581,2,1000,KR,4.62 Days,Phunix GmbH,21 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3df53398cc24c76d9281,Open,On Track,On Time,2000,117640,2,9900,RE,4.63 Days,Enigma,7117 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3df53398cc24c76d9282,Open,On Track,On Time,1000,118092,2,1000,KR,4.62 Days,Phunix GmbH,9748 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3df53398cc24c76d9283,Open,On Track,On Time,3000,115620,2,9900,RE,4.63 Days,American Business Services,7041 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3df53398cc24c76d9284,Open,On Track,On Time,3000,116521,2,7000,KR,4.62 Days,American Business Services,5310 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3df53398cc24c76d9285,Open,On Track,On Time,1000,113793,2,3000,KR,4.63 Days,AluCast,4253 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3df53398cc24c76d9286,Open,On Track,On Time,2000,298291,2,9900,KR,4.63 Days,Acme Industrial Supplies,4044 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3df53398cc24c76d9287,Open,On Track,On Time,3000,218570,2,3000,KR,4.63 Days,Phunix GmbH,358 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3df53398cc24c76d9288,Open,On Track,On Time,3000,112541,2,7000,RE,4.63 Days,Phunix GmbH,358 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3df53398cc24c76d9289,Open,On Track,On Time,3000,217515,2,9900,KR,4.62 Days,American Business Services,21 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3df53398cc24c76d928a,Open,On Track,On Time,3000,115280,2,7000,RE,4.63 Days,Acme Industrial Supplies,358 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3df53398cc24c76d928b,Open,On Track,On Time,2000,217560,2,4000,KR,4.62 Days,"Multi-State Brokers, Inc.",8221 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3df53398cc24c76d928c,Open,On Track,On Time,1000,117291,2,7000,KR,4.63 Days,Grosshandel-Baden USA,358 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3df53398cc24c76d928d,Open,On Track,On Time,3000,192717,2,7000,KR,4.63 Days,AluCast,5031 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3df53398cc24c76d928e,Open,On Track,On Time,1000,117875,2,7000,KR,4.63 Days,Phunix GmbH,4932 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3df53398cc24c76d928f,Open,On Track,On Time,3000,113846,2,9900,KR,4.63 Days,Phunix GmbH,8267 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3df53398cc24c76d9290,Open,On Track,On Time,2000,113949,2,8889,KR,4.63 Days,Acme Industrial Supplies,4341 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3df53398cc24c76d9291,Open,On Track,On Time,2000,118719,2,9900,KR,4.63 Days,"Multi-State Brokers, Inc.",358 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3df53398cc24c76d9292,Open,On Track,On Time,1000,297428,2,9900,KR,4.63 Days,Phunix GmbH,10814 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3df53398cc24c76d9293,Open,On Track,On Time,2000,24627,2,9900,KR,4.63 Days,American Business Services,4260 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3df53398cc24c76d9294,Open,On Track,On Time,1000,117207,2,8889,RE,4.62 Days,Tiefland Glass AG,4055 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3df53398cc24c76d9295,Open,On Track,On Time,3000,114709,2,8889,KR,4.63 Days,"Multi-State Brokers, Inc.",4702 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3df53398cc24c76d9296,Open,On Track,On Time,3000,297495,2,7000,KR,4.63 Days,Phunix GmbH,4490 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3df53398cc24c76d9297,Open,On Track,On Time,3000,191426,2,3000,RE,4.63 Days,Phunix GmbH,358 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3df53398cc24c76d9298,Open,On Track,On Time,3000,118613,2,7000,KR,4.63 Days,C.E.B. BARCELONA,4142 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3df53398cc24c76d9299,Open,On Track,On Time,3000,297894,2,9900,KR,4.63 Days,Phunix GmbH,6104 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3df53398cc24c76d929a,Open,On Track,On Time,3000,115034,2,7000,KR,4.63 Days,American Business Services,8799 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3df53398cc24c76d929b,Open,On Track,On Time,1000,297153,2,5000,KR,4.62 Days,C.E.B. BARCELONA,4958 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3df53398cc24c76d929c,Open,On Track,On Time,3000,298787,1,9900,KR,4.63 Days,American Business Services,4445 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3df53398cc24c76d929d,Open,On Track,On Time,R100,116414,2,9900,RE,4.62 Days,American Business Services,358 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3df53398cc24c76d929e,Open,On Track,On Time,2000,298816,1,7000,KR,4.63 Days,AluCast,6388 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3df53398cc24c76d929f,Open,On Track,On Time,3000,266836,2,2000,KR,4.62 Days,EGS America,9735 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3df53398cc24c76d92a0,Open,On Track,On Time,1000,117764,2,1000,KR,4.63 Days,American Business Services,6104 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3df53398cc24c76d92a1,Open,On Track,On Time,1000,115287,2,1500,KR,4.63 Days,Phunix GmbH,4427 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3df53398cc24c76d92a2,Open,On Track,On Time,R100,192015,2,1000,KR,4.62 Days,Tiefland Glass AG,4780 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3df53398cc24c76d92a3,Open,On Track,On Time,1000,115750,2,9900,KR,4.63 Days,AluCast,7831 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3df53398cc24c76d92a4,Open,On Track,On Time,2000,116431,2,7000,KR,4.62 Days,American Business Services,358 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3df53398cc24c76d92a5,Open,On Track,On Time,1000,190198,2,8889,KR,4.63 Days,American Business Services,6736 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3df53398cc24c76d92a6,Open,On Track,On Time,3000,114619,2,8889,KR,4.63 Days,Acme Industrial Supplies,4965 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3df53398cc24c76d92a7,Open,On Track,On Time,3000,115000,2,7000,KR,4.63 Days,American Business Services,6104 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3df53398cc24c76d92a8,Open,On Track,On Time,3000,331743,1,9900,KR,4.63 Days,Phunix GmbH,5008 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3df53398cc24c76d92a9,Open,On Track,On Time,2000,297231,2,9900,KR,4.63 Days,Tiefland Glass AG,4675 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3df53398cc24c76d92aa,Open,On Track,On Time,2000,117656,2,9900,KR,4.62 Days,Phunix GmbH,8215 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3df53398cc24c76d92ab,Open,On Track,On Time,2000,331769,1,4000,KR,4.63 Days,American Business Services,5179 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3df53398cc24c76d92ac,Open,On Track,On Time,2000,118702,2,9900,KR,4.63 Days,Tiefland Glass AG,6104 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3df53398cc24c76d92ad,Open,On Track,On Time,1000,117726,2,9900,KR,4.63 Days,Phunix GmbH,6878 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3df53398cc24c76d92ae,Open,On Track,On Time,1000,117060,2,4000,RE,4.62 Days,American Business Services,358 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3df53398cc24c76d92af,Open,On Track,On Time,3000,193244,2,8889,KR,4.63 Days,Phunix GmbH,7936 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3df53398cc24c76d92b0,Open,On Track,On Time,1000,117624,2,5000,KR,4.63 Days,American Business Services,9029 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3df53398cc24c76d92b1,Open,On Track,On Time,1000,117527,2,9900,KR,4.62 Days,Acme Industrial Supplies,5023 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3df53398cc24c76d92b2,Open,On Track,On Time,2000,118326,2,3000,KR,4.62 Days,American Business Services,7376 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3df53398cc24c76d92b3,Open,On Track,On Time,2000,113511,2,3000,KR,4.63 Days,Infix Corporation,21 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3df53398cc24c76d92b4,Open,On Track,On Time,2000,266679,2,7000,KR,4.62 Days,AluCast,5578 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3df53398cc24c76d92b5,Open,On Track,On Time,2000,114759,2,8889,RE,4.63 Days,Acme Industrial Supplies,4500 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3df53398cc24c76d92b6,Open,On Track,On Time,3000,299015,1,9900,KR,4.62 Days,Tiefland Glass AG,4915 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3df53398cc24c76d92b7,Open,On Track,On Time,2000,116021,2,1000,KR,4.62 Days,American Business Services,4653 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3df53398cc24c76d92b8,Open,On Track,On Time,R100,297139,2,5000,KR,4.63 Days,Unisono AG,5348 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3df53398cc24c76d92b9,Open,On Track,On Time,2000,117115,2,6000,RE,4.63 Days,AluCast,4443 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3df53398cc24c76d92ba,Open,On Track,On Time,3000,115389,2,4000,RE,4.63 Days,Phunix GmbH,4021 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3df53398cc24c76d92bb,Open,On Track,On Time,3000,267431,2,9900,KR,4.63 Days,AluCast,21 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3df53398cc24c76d92bc,Open,On Track,On Time,2000,192286,2,3000,RE,4.63 Days,American Business Services,6608 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3df53398cc24c76d92bd,Open,On Track,On Time,1000,217574,2,3000,KR,4.62 Days,MicroElectronics,21 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3df53398cc24c76d92be,Open,On Track,On Time,2000,218371,2,3000,KR,4.63 Days,Phunix GmbH,358 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3df53398cc24c76d92bf,Open,On Track,On Time,1000,117641,2,1000,RE,4.63 Days,AluCast,4435 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3df53398cc24c76d92c0,Open,On Track,On Time,R100,24889,2,7000,KR,4.63 Days,SKF Americas,4684 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3df53398cc24c76d92c1,Open,On Track,On Time,1000,242985,2,9900,KR,4.63 Days,Phunix GmbH,21 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3df53398cc24c76d92c2,Open,On Track,On Time,3000,330815,1,1000,KR,4.63 Days,EGS America,5467 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3df53398cc24c76d92c3,Open,On Track,On Time,3000,330656,1,7000,KR,4.62 Days,American Business Services,6589 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3df53398cc24c76d92c4,Open,On Track,On Time,3000,331009,1,7000,KR,4.63 Days,American Business Services,4393 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3df53398cc24c76d92c5,Open,On Track,On Time,3000,331059,1,2000,KR,4.63 Days,American Business Services,4999 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3df53398cc24c76d92c6,Open,On Track,On Time,2000,141,2,7000,KR,4.63 Days,American Business Services,5539 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3df53398cc24c76d92c7,Open,On Track,On Time,1000,331484,1,2000,KR,4.62 Days,American Business Services,7896 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3df53398cc24c76d92c8,Open,On Track,On Time,2000,299004,1,6000,KR,4.63 Days,American Business Services,6379 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3df53398cc24c76d92c9,Open,On Track,On Time,3000,298870,1,9900,KR,4.63 Days,Phunix GmbH,9315 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3df53398cc24c76d92ca,Open,On Track,On Time,3000,22630,2,3000,KR,4.63 Days,Tiefland Glass AG,6104 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3df53398cc24c76d92cb,Open,On Track,On Time,1000,331134,1,1500,KR,4.62 Days,American Business Services,358 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3df53398cc24c76d92cc,Open,On Track,On Time,3000,298881,1,7000,KR,4.63 Days,American Business Services,4406 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3df53398cc24c76d92cd,Open,On Track,On Time,3000,330820,1,2000,KR,4.62 Days,Phunix GmbH,6110 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3df53398cc24c76d92ce,Open,On Track,On Time,1000,330758,1,1000,KR,4.63 Days,Acme Industrial Supplies,358 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3df53398cc24c76d92cf,Open,On Track,On Time,3000,298560,1,6000,KR,4.63 Days,World Wide Computer Warehouse,8322 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3df53398cc24c76d92d0,Open,On Track,On Time,3000,24599,1,1000,KR,4.62 Days,Tiefland Glass AG,358 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3df53398cc24c76d92d1,Open,On Track,On Time,3000,329925,1,1000,KR,4.62 Days,American Business Services,5053 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3df53398cc24c76d92d2,Open,On Track,On Time,3000,331069,1,8889,RE,4.62 Days,Acme Industrial Supplies,4513 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3df53398cc24c76d92d3,Open,On Track,On Time,2000,330712,1,9900,KR,4.62 Days,Tiefland Glass AG,358 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3df53398cc24c76d92d4,Open,On Track,On Time,2000,243807,2,2000,KR,4.63 Days,American Business Services,4694 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3df53398cc24c76d92d5,Open,On Track,On Time,1000,331158,1,7000,KR,4.63 Days,American Business Services,6506 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3df53398cc24c76d92d6,Open,On Track,On Time,2000,330546,1,8889,KR,4.62 Days,Acme Industrial Supplies,10814 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3df53398cc24c76d92d7,Open,On Track,On Time,1000,23877,2,7000,KR,4.63 Days,Phunix GmbH,5205 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3df53398cc24c76d92d8,Open,On Track,On Time,2000,331066,1,7000,KR,4.62 Days,Tiefland Glass AG,10053 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3df53398cc24c76d92d9,Open,On Track,On Time,2000,334505,1,7000,KR,4.63 Days,American Business Services,3940 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3df53398cc24c76d92da,Open,On Track,On Time,1000,114107,1,9900,KR,4.63 Days,Acme Industrial Supplies,5170 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3df53398cc24c76d92db,Open,On Track,On Time,2000,330828,1,9900,KR,4.63 Days,Tiefland Glass AG,358 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3df53398cc24c76d92dc,Open,On Track,On Time,R100,331412,1,9900,KR,4.62 Days,Phunix GmbH,6179 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3df53398cc24c76d92dd,Open,On Track,On Time,2000,298846,1,9900,KR,4.62 Days,Stromlieferant,7873 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3df53398cc24c76d92de,Open,On Track,On Time,3000,331420,1,7000,KR,4.63 Days,Phunix GmbH,6798 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3df53398cc24c76d92df,Open,On Track,On Time,3000,330756,1,9900,KR,4.63 Days,Tiefland Glass AG,10248 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
